1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,1885,1863,1351,1856,1974,1445,1899,1962,1779,1633,1812,1761,1608,1919,1522,1690,2004,1414,1725,1817,1038,1628,1174,1291,1249,1351,1636,1271,1206,1604,1350,1256,1159,1635,1166,1177,1346,1270,1200,1503,1358,1356,1317,1081,1038,1348,1353,1433,1563,1487,1114,1202,1480,1477,
1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,1885,1863,1351,1856,1042,1445,1899,1962,1779,1633,1812,1731,1599,1924,1519,1687,1898,1523,1521,1817,1042,1721,1261,1563,1602,1592,1152,1062,1146,1443,1478,1478,1227,1518,1566,1570,1130,1140,1694,1696,1198,1446,1688,1793,1565,1583,1387,1592,1617,1509,1042,1137,1679,1567,
1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,1885,1863,1351,1856,1042,1445,1899,1006,1779,1633,1802,1731,1606,1937,1516,1691,1805,1530,1518,1817,1253,1822,1336,1350,1018,1253,1499,1507,1462,1473,1438,1444,1450,1345,1198,1446,1018,1025,1018,1025,1042,1006,1620,1512,1183,1177,1018,1025,1022,1025,1006,1018,1523,1091,
1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,1885,1863,1351,1856,1042,1445,1899,1006,1779,1633,1802,1735,1606,999,1516,1691,1805,1531,1519,1716,1254,1729,1512,1623,1396,1457,1148,1238,1269,1338,1460,1001,1518,1522,1250,1352,1137,1352,1480,1591,1111,999,1113,999,1113,999,1113,999,1113,999,1113,999,1113,1006,
1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,1885,1863,1351,1856,1042,1445,999,1006,1779,1633,1894,1727,1706,1000,1518,1690,1797,1528,1613,1720,1372,1733,1163,1026,1098,1001,1358,1353,1104,1009,1113,999,1113,999,1000,1001,1137,1250,1376,1281,1017,1049,1124,1016,999,1001,1045,1366,1470,1213,1055,1265,1017,1032,
1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,999,1863,1351,1856,1042,1445,999,1006,1779,1633,1788,1736,1710,1113,1518,1692,1805,1526,1723,1722,1485,1630,1519,1324,1105,1001,1127,1019,1122,999,999,1001,1055,1380,1263,1218,1171,1261,1593,1582,1023,1299,1090,1447,1067,1526,1096,1092,1028,1042,1013,1011,1013,1350,
1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,999,999,1351,1856,1042,1445,999,1006,1779,1633,1788,1736,1710,1113,1518,1692,1805,1526,1723,1722,1485,1630,999,999,1002,1002,999,999,1002,1002,999,999,1002,1002,999,999,1006,1006,999,1225,999,999,1002,1006,999,1225,999,999,1002,1002,999,999,1002,1006,
1707,1582,1565,1815,1782,1595,1478,1575,1683,1700,999,999,1351,999,1042,1445,999,1006,1779,1633,1686,1736,1710,1114,1518,1689,1802,1534,1725,1722,1485,1625,999,1006,1013,1010,999,999,1002,1002,999,999,1006,1002,999,999,1006,1002,999,999,1002,1340,1446,1452,1002,1006,999,999,1006,1002,999,999,1006,1002,
1707,1582,1565,999,1782,1595,1478,1575,1683,1700,999,999,1351,999,1042,1445,999,1006,1779,1633,1686,1736,1710,1426,1518,1689,1802,1534,1725,1626,1487,1516,999,999,999,999,1099,1016,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1003,999,1099,999,1097,999,1097,999,1097,999,1097,
1707,1582,1565,999,1782,1595,1478,1575,1683,1700,999,999,1351,999,1042,1445,999,1006,1779,1633,1686,1736,1710,1426,1518,1689,998,1534,1725,1623,1487,1516,998,1097,999,1001,1000,1007,1000,1003,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1208,1013,1007,1056,1032,999,999,1000,1000,
