1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,1907,1797,2280,1950,1863,1805,1362,1619,1569,1893,1669,1692,1919,1881,1568,1565,1992,1779,2145,1486,1592,1391,1081,1072,1490,1337,1365,1362,1348,1255,1249,1493,1327,1568,1465,1354,1262,1582,1179,1502,1145,1498,1490,1362,1363,1171,1491,1145,1497,1498,1490,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,1907,1797,1030,1950,1863,1805,1362,1619,1569,1893,1669,1601,1919,1969,1477,1671,1992,1580,2239,1354,1355,1387,1274,1148,1404,1070,1467,1072,1072,1228,1419,1209,1498,1477,1490,1148,1404,1073,1458,1278,1069,1334,1606,1413,1520,1477,1477,1709,1030,1255,1457,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,1907,1797,1030,1950,1863,1805,1362,1619,1668,1993,1669,1601,1906,1967,1477,1665,1996,1580,1008,1477,1575,1072,1176,1492,1592,1327,1497,1477,1576,1072,1279,1210,1479,1210,1525,1120,1172,1120,1172,1250,1036,1250,1036,1190,1172,1008,1113,1041,1009,1596,1513,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,1907,1797,1030,1950,1863,1805,1362,1611,1674,1981,1669,1601,1916,1967,1480,1656,1000,1580,1114,1228,1669,1129,1415,1114,1007,1354,1263,1273,1605,1013,1144,1623,1626,1273,1072,1558,1556,1170,1064,1129,1407,1003,1000,1354,1261,1129,1407,1003,1000,1362,1362,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,1907,1797,1030,1950,1863,1805,1362,1610,1671,1000,1669,1601,1910,1967,1580,1756,1000,1580,1117,1170,1064,1000,1000,1354,1261,1129,1407,1000,1114,1246,1362,1486,1605,1000,1003,1246,1348,1500,1499,1046,1047,1354,1261,1129,1407,1002,1003,1354,1261,1129,1407,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,1907,1797,1030,1950,1863,1805,1362,1613,1671,1001,1667,1601,1910,997,1580,1756,1005,1580,1117,1014,1010,1000,1000,1000,1000,1000,1001,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,997,998,1075,1263,1029,1166,1002,1003,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,1907,1797,1030,1001,1863,1805,1362,1701,1671,1117,1879,1705,1803,1096,1707,1756,1015,1573,1121,1182,1271,1177,1260,1029,1264,1063,1074,1490,1494,1001,1001,1018,1025,1358,1345,1018,1025,1358,1345,1123,1031,1004,1241,1132,1028,1221,1130,1015,1013,1075,1185,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,996,1797,1030,1001,1863,1805,1362,1701,1671,1117,1879,1705,1803,1096,1707,1756,1122,1583,1121,1096,996,1015,1011,1471,1395,1065,1050,1122,1129,1024,1009,1011,1012,1065,1050,1011,1012,1065,1050,1011,1012,1086,1052,1319,1010,1065,1050,1011,1012,1086,1052,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,996,1797,1030,1001,1863,1805,1362,1709,1671,1020,995,1705,1796,1207,1707,1756,1222,1583,1121,1112,1220,1002,1021,1490,1496,1160,1079,996,996,995,996,1007,1005,995,996,1007,1005,995,996,1007,1005,995,996,1000,1237,1029,1271,1483,1352,995,996,
1780,1417,1808,1815,1718,1892,1497,1621,1500,1490,1072,1608,1694,996,1797,1030,1001,1863,1805,1362,1709,1573,1232,1099,1705,1796,1207,1603,994,1225,1583,1121,1097,1311,1207,1207,1108,1101,1099,995,1072,1200,996,995,1001,1005,1129,1014,1362,1368,1098,1009,996,995,1072,1067,996,994,1481,1395,1075,1185,1207,1004,
